"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"🥰🥰🥰🥰","0","0","2025-12-24T22:01:58.000Z","jeffrifirmansya","https://www.tiktok.com/@kumparan/video/7587345506364345620","7198420686132724762","7587548062394958610","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05f410f912a7f5bba7af09c7cf3851bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15d8168e&x-expires=1766750400&x-signature=Qum4QvD7nFPko7%2BpGtCNgxFV42Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Hhhhh gimik lagii piye negara ini benar2 hancur karna masyarakat nya juga gampang dibkibuli hadehh","0","0","2025-12-24T22:00:46.000Z","bunglo1","https://www.tiktok.com/@kumparan/video/7587345506364345620","7217899502052344859","7587547659658674961","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a33ae9264500f457239c72f5766d63f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9632f15f&x-expires=1766750400&x-signature=%2FSCeYjFYz6ZCuGRsb1GfenkcmT4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😏","0","0","2025-12-24T22:00:17.000Z","wildanika1718","https://www.tiktok.com/@kumparan/video/7587345506364345620","6965884753551557634","7587547537448682241","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c2ead537f5bd328c92846906274d840~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d116bdc4&x-expires=1766750400&x-signature=AYITmOTH7rtt7tVxN2dG1LRf07w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ngeles... ubar isin.","0","0","2025-12-24T21:43:31.000Z","elianyfatimura","https://www.tiktok.com/@kumparan/video/7587345506364345620","7231935021728187394","7587543218516198164","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7232592677236604954~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=994a2789&x-expires=1766750400&x-signature=6qGLt6l9x%2FestHBorfLN2bn4kWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ilmu kritik adalah ilmu mencari celah kesalahan , kekurangan , julid, ilmu negatif thinking, ...terus apalagi ya...banyak lah...biarin aja mereka pada muncul ... 😁😁 ..seru dan lucu bacanya..😁","0","0","2025-12-24T21:42:41.000Z","tomy.alfian","https://www.tiktok.com/@kumparan/video/7587345506364345620","6889964495403320321","7587543095806575377","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7349383984021700613~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d247133&x-expires=1766750400&x-signature=ecOUya7UIWsWEmYnG6HbxiZZeik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😳😳😳","0","0","2025-12-24T21:42:25.000Z","murib869","https://www.tiktok.com/@kumparan/video/7587345506364345620","7549161339504739335","7587542983911506706","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/611ebea4e1d5013663dff2b70858efcf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cb23e25&x-expires=1766750400&x-signature=baFiIn%2FfBEp%2BS9wcaNUH6ErTpFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Indonesian kaya dan uang sebanyak itu tapi sembako pada mahal semua hadeehh pak wok😩😩","0","0","2025-12-24T21:40:11.000Z","apriyanti.v","https://www.tiktok.com/@kumparan/video/7587345506364345620","7042615535049802753","7587542448767992594","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/c776e50ad4bea6571d5c1d7673fe03e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af8096a2&x-expires=1766750400&x-signature=R7YYdLSJCCxGwLBC62LLQEUHqaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"saya cuma punya 2 lembar.","0","0","2025-12-24T21:39:15.000Z","sumi30702","https://www.tiktok.com/@kumparan/video/7587345506364345620","7491890287363490823","7587542189350880018","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ecfa8bf&x-expires=1766750400&x-signature=vPxkONOkZn%2Fo%2FpXZk8Ta1QDHiKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ya Allah iku duet kabeh? 🙄","0","0","2025-12-24T21:38:45.000Z","tijusapel3","https://www.tiktok.com/@kumparan/video/7587345506364345620","6859703870672765954","7587541994383573780","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/86eb5ec13036ffa5bf15858c524ed594~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48cf55ca&x-expires=1766750400&x-signature=5Sh1ZWAEDDrcU91oYVX58NBWWSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"𝘱𝘦𝘕𝘶𝘩 𝘴𝘢𝘯𝘥𝘪𝘸𝘢𝘳𝘢 𝘥𝘢𝘯 𝘵𝘢𝘸𝘢 😄😄😄😄😅","0","0","2025-12-24T21:38:37.000Z","haria.putra","https://www.tiktok.com/@kumparan/video/7587345506364345620","7271078588135670789","7587541929920365313","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/07373061d1a8d6c72753317ad47c24c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b83730b1&x-expires=1766750400&x-signature=z0CiKf1ZHfjFBEFdC%2BYH5k0RP5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tetep rakyat masih miskin ,, apalagi sekarang makin parah ,,susah cari uang","0","0","2025-12-24T21:36:05.000Z","mamahnyaadit879","https://www.tiktok.com/@kumparan/video/7587345506364345620","7056263043591963649","7587541363651592967","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/efb5fe6b349d37d38ee6258f9a35119d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb6313a2&x-expires=1766750400&x-signature=vlJ1w1gddtM%2BpyekTbcR1jw4g80%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"waoooow oh My zingk😁","0","0","2025-12-24T21:35:57.000Z","pakualam31","https://www.tiktok.com/@kumparan/video/7587345506364345620","7517680140513133576","7587541361461674759","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/33b607fa5b2c1abea7e550067c60f416~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ba8d8b3&x-expires=1766750400&x-signature=REZGb8URW4WA0mzkQkeb4U3jFrM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"yang kaya makin kaya y.","0","0","2025-12-24T21:35:50.000Z","kangwahyutea82","https://www.tiktok.com/@kumparan/video/7587345506364345620","6946072807135609858","7587541254780060433","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/32580e86d8db844e93e4f3a1f79edc95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4f2b6763&x-expires=1766750400&x-signature=lxA%2BaGOW9bVhL5uvnKOBasO5OCs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🤔🤔🤔","0","0","2025-12-24T21:35:30.000Z","warga.konoha369","https://www.tiktok.com/@kumparan/video/7587345506364345620","7310832471346562054","7587541231371289365","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/99539352d9d7a24979433093c13ee672~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0344cde&x-expires=1766750400&x-signature=durlwDtHLo2VQUs0ffaErkWt0NE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"koruptornya udh merajalela","0","0","2025-12-24T21:35:06.000Z","umi202177","https://www.tiktok.com/@kumparan/video/7587345506364345620","6887138211597337601","7587541114375783186","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80369b494d88dfc5c6dad9d81421f47a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81e36aab&x-expires=1766750400&x-signature=O%2FMl3nxZMiJhyAcYxyAbQXLM6QM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🥰🥰🥰","0","0","2025-12-24T21:33:27.000Z","momysnowa","https://www.tiktok.com/@kumparan/video/7587345506364345620","6559519024202448898","7587540711932265224","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fa4a907ba245f4081bf18eb1e8d29975~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6770ade5&x-expires=1766750400&x-signature=p3BCDu%2FaUMHJu7V0H2MH4VYAB08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"beuhhhh tinggian duit sm manusia😁","0","0","2025-12-24T21:31:41.000Z","ending.emong25","https://www.tiktok.com/@kumparan/video/7587345506364345620","7025246249318466561","7587540233845179143","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1864bff5b2d9e4de15a3c9a646de68a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0818bba&x-expires=1766750400&x-signature=B5krgzGGVm5TR6rFp0zwkHE%2F05o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"yaallah duet opo kui iso gae guling""🥲","0","0","2025-12-24T21:30:54.000Z","tarisa435","https://www.tiktok.com/@kumparan/video/7587345506364345620","7358092849780753414","7587540058203259668","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9e738f178db3e9659c7773e2a7f96b61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b537207f&x-expires=1766750400&x-signature=sg%2FzklUu0BpcUHGsFe1PipOc9mw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak Prabowo hebat👍","0","0","2025-12-24T21:30:10.000Z","rm.lamongan88","https://www.tiktok.com/@kumparan/video/7587345506364345620","7426722335803409413","7587539773209838353","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ae00871357bcb617da556510f96299b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab68b598&x-expires=1766750400&x-signature=FgCS7lxLkhLb0T0bs9jUTKUgxSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak Pur gak lari2 telat lg skrg 😂","0","0","2025-12-24T21:28:53.000Z","sintaramus","https://www.tiktok.com/@kumparan/video/7587345506364345620","6552401272455593986","7587539524214686471","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/69184619f0b6f9ccb41ba8eeb9d987eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4480e179&x-expires=1766750400&x-signature=pjSwToymDqUhk2L7OiI5eY6kc14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantappp...lanjut 3 priode","0","0","2025-12-24T21:28:44.000Z","asiaproperty","https://www.tiktok.com/@kumparan/video/7587345506364345620","7079541558765454338","7587539491666133768","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e69c133ba63011203100152db45afe03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56bb2f9d&x-expires=1766750400&x-signature=xagK0dQMl7ptnDHKUYGKaS1v3fM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"maa syaa allah...","0","0","2025-12-24T21:28:26.000Z","chacil20","https://www.tiktok.com/@kumparan/video/7587345506364345620","6794548766185931778","7587539401145434887","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/117065ce848526e24206718bf3216a31~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1769ee10&x-expires=1766750400&x-signature=nF4UlQg8yB29fngt9X2X4xzcM64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak presiden memang hebat semoga rakyat nya cepat makmur","0","0","2025-12-24T21:27:47.000Z","s_tiy80","https://www.tiktok.com/@kumparan/video/7587345506364345620","7417061826297398277","7587539252553679633","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e2e2fe04ef4e142c18d3ddceaac2d506~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=810559b6&x-expires=1766750400&x-signature=bnx%2BEV7g8bHUvN2zUJmwCmVi1%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"GASPOL..... BRAVO PRESIDEN PRABOWO SUBIANTO........WE LOVE U.......💪💪💪💪💪❤️❤️❤️❤️❤️","0","0","2025-12-24T21:25:25.000Z","marphen.jon","https://www.tiktok.com/@kumparan/video/7587345506364345620","7203564915248170010","7587538650373358352","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/874e102af7f1f3a85625a4bde20fa3af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98919c92&x-expires=1766750400&x-signature=WPMzHo2JnBmyKyBHgkjfZGcJrx0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sehat selalu PK prabowo","0","0","2025-12-24T21:24:13.000Z","mnutt8461","https://www.tiktok.com/@kumparan/video/7587345506364345620","7426369244504753158","7587538322953110280","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f595b769cefaee43b7c02a516f4a2a17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3732a2b0&x-expires=1766750400&x-signature=ZwybdZAdyVhe8dalyRklJxyAL0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"renyek ah","0","0","2025-12-24T21:24:23.000Z","safsyak0","https://www.tiktok.com/@kumparan/video/7587345506364345620","7251105979374519302","7587538307770286855","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7447b767cb8af108e0dbf16337ff06a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51b4173b&x-expires=1766750400&x-signature=0B5LO9fh4mRYGBKLS2vGdiO6WAM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Zaman sri mulyani ga ada gini2an ya","0","0","2025-12-24T21:23:59.000Z","anisahlmh","https://www.tiktok.com/@kumparan/video/7587345506364345620","7008543000246715394","7587538218452714258","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/01fc112af8cc95e0ac4fe1585c2333d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5335a2eb&x-expires=1766750400&x-signature=HZE5hQxn%2FkkzdSVEjOt7lamIIKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"waaaaaooooowwww","0","0","2025-12-24T21:23:41.000Z","shetea88","https://www.tiktok.com/@kumparan/video/7587345506364345620","6958601046353921029","7587538196155089671","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3304903c3d84d0b7fdc381494c783a31~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84de4a55&x-expires=1766750400&x-signature=TSAhH9W4jDFXZMgP%2BfuglQfiJBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini baru di ujungya saja, smg sampai ke pangkalnya","0","0","2025-12-24T21:23:43.000Z","wahyu.widiastuti63","https://www.tiktok.com/@kumparan/video/7587345506364345620","7074594168337974273","7587538165406745364","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f3c5bf79f05c0b76fa8eb21dbe59578c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37286d34&x-expires=1766750400&x-signature=zZVLEI%2F4dnf5pdhEjx6uNKHUmd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"segera disalurkan ke rakyat dan usut terus pak prabowo kasus tindak korupsi biar maju negara Indonesia yg kita cintai ini","0","0","2025-12-24T21:22:37.000Z","jenmi.emi","https://www.tiktok.com/@kumparan/video/7587345506364345620","7507184108046959617","7587537864217510673","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4c1576b5934a044f794c500676847bad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ecdaf26&x-expires=1766750400&x-signature=wrU8QGytYWxz8ji%2B4NByrjp9dWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🤗🤗🤗","0","0","2025-12-24T21:22:40.000Z","al.el61","https://www.tiktok.com/@kumparan/video/7587345506364345620","7294492025159189510","7587537849313133332","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd79eeb47ec470641db3a41efbd6a27f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abd00fab&x-expires=1766750400&x-signature=5aJnQJxlsH%2BmNNoHE9PYnSNzuf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mau segunung pun percumah kalo pemerintah gak turunin harga kebutuhan pokok dan pajak,, rakyat cuma nonton doang 😂","0","0","2025-12-24T21:22:09.000Z","liu_nugraha","https://www.tiktok.com/@kumparan/video/7587345506364345620","6527633877157789698","7587537755837956884","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/15ee80b80276b8932265c7d555c7ad50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71651715&x-expires=1766750400&x-signature=Pn6IkZikR8lVMbPJX2UDb4mF4y4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"negara indonesia kaya
tapi kita kerja ny ke saudi
coba di indonesia gajih art 5 jt pasti gk perlu keluar negri😭","0","0","2025-12-24T21:22:08.000Z","ababilll1","https://www.tiktok.com/@kumparan/video/7587345506364345620","7035624157119529985","7587537753287852807","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67c900760f7821ce0c5efdf57097afa7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79142249&x-expires=1766750400&x-signature=OD7bpQazoG%2FQ5o7T0HHVPKbDnWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kalo madih diberi umur panjang pak prabowo pimpin negeri ini seumur hidup","0","0","2025-12-24T21:21:08.000Z","madekartini172","https://www.tiktok.com/@kumparan/video/7587345506364345620","7345701188497097733","7587537505924727569","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54073986bde1a16ef65fa1d4af713e7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=919ab2a8&x-expires=1766750400&x-signature=Z117puKCEv%2BzX76ZCaTZ746I8b8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ni presiden dan mentri terkeren di era ini lanjut","0","0","2025-12-24T21:19:41.000Z","madekartini172","https://www.tiktok.com/@kumparan/video/7587345506364345620","7345701188497097733","7587537130098131713","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54073986bde1a16ef65fa1d4af713e7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=919ab2a8&x-expires=1766750400&x-signature=Z117puKCEv%2BzX76ZCaTZ746I8b8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini lah bukti ,,sebenar nya negara kita kaya ,,tp sayang nya hy di nikmati per orangan ,,semoga kedepan nya lebih baik🤲🤲 sehat terus bapak negara ku","0","0","2025-12-24T21:19:22.000Z","nyaibulan1","https://www.tiktok.com/@kumparan/video/7587345506364345620","6954689085512516614","7587537105010639634","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a09bb6419447e0cc36233bb34da468b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=862cf244&x-expires=1766750400&x-signature=tlqlGeEXy0MoWbQVVLug9VMkeSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ku srahkan padamu ya alloh","0","0","2025-12-24T21:19:27.000Z","riyati.suna","https://www.tiktok.com/@kumparan/video/7587345506364345620","7321719290661782533","7587537074624283400","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/482403c9469b32e29d386c559c206939~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16e18a9c&x-expires=1766750400&x-signature=kV0Qo9g%2FdCa0pLSJc0OgHuX4Tos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bapak aing 🥰","0","0","2025-12-24T21:19:17.000Z","nylia238","https://www.tiktok.com/@kumparan/video/7587345506364345620","7545986107117765640","7587537061964940039","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5e9d6ff93679e8917dcec22d199ac65b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87a70509&x-expires=1766750400&x-signature=XJ4b6wua9Sm8j4yErtt10nsmtK0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"drama apa lg nihhh yahhh","0","0","2025-12-24T21:18:37.000Z","sari.novida","https://www.tiktok.com/@kumparan/video/7587345506364345620","7146518155799299098","7587536849263510292","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7236973167851274246~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc816c5d&x-expires=1766750400&x-signature=tHUbRGzmil8EdxnbzQcUoxEW%2Fp0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kalau kerja bener mah pasti banyak yg gak suka😂","0","0","2025-12-24T21:17:55.000Z","syauqi.al12","https://www.tiktok.com/@kumparan/video/7587345506364345620","7053333215323489282","7587536716043764497","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb306b8cbc11ed3eff576484ca53f964~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c43c7307&x-expires=1766750400&x-signature=C4R7ijrrLwaBo5XKt072y18uRUA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"2026 ganti rakyatnya aja","0","0","2025-12-24T21:23:18.000Z","r361052","https://www.tiktok.com/@kumparan/video/7587345506364345620","7376207032191845382","7587536413195289352","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7376208018127486982~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e62fb01&x-expires=1766750400&x-signature=4lpu%2FbtVEYdSqp%2FYDvUwccFHyVI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"miris amatbitu korupsi","0","0","2025-12-24T21:59:40.000Z","alayy142","https://www.tiktok.com/@kumparan/video/7587345506364345620","7025940843250222081","7587547496503575303","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c613d74979002b8958f53adfcf631a8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fe5d47d&x-expires=1766750400&x-signature=MF3uQjN%2BcDG2dylNaC6Ye%2BXkABY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mantap presiden ku 👍👍👍","0","0","2025-12-24T21:58:21.000Z","mutiahbowo","https://www.tiktok.com/@kumparan/video/7587345506364345620","7209083883341841434","7587547057965302535","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7209085493282078747~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=722c7387&x-expires=1766750400&x-signature=59mYpJEpfDoxhyRxm3KBjlYVYiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"keren","0","0","2025-12-24T21:57:45.000Z","takeddep01","https://www.tiktok.com/@kumparan/video/7587345506364345620","7344998158521435142","7587546963118654215","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7c8b9b0ba8f6682d864d374b88fad9ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4316e81f&x-expires=1766750400&x-signature=sbYUqJD94cDuNZ1L1wXpwb5R9ZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ya Rabb bs bantu acek semua yg kn bencana .","0","0","2025-12-24T21:57:41.000Z","user1498398717540","https://www.tiktok.com/@kumparan/video/7587345506364345620","7112852522938926081","7587546906563379975","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a4fa55d09a05f9d1410b1d0ba5fa8a87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=617d799b&x-expires=1766750400&x-signature=ohZDBlrx4rTUKuKHZ7p71%2BO6Wi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Presiden terbaik","0","0","2025-12-24T21:56:36.000Z","elltoro.as","https://www.tiktok.com/@kumparan/video/7587345506364345620","7214695450745291777","7587546643802718994","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0722a05fa180b0df5718330a67919091~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5be181c4&x-expires=1766750400&x-signature=iZDWtdtfulrdmsIPJOFKqUvbqMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😳😳byk nye","0","0","2025-12-24T21:56:27.000Z","mie.rs","https://www.tiktok.com/@kumparan/video/7587345506364345620","7202511112662025217","7587546621220274960","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7d3fd69479ca15e6a1475e5c4124c405~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abf3580e&x-expires=1766750400&x-signature=ta7rqmDkJkgrYz3Wu7L9i00UFgg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"berat sekali yg memegang amanah uang negara,tanggung jawab dunia akhirat.","1","0","2025-12-24T21:55:44.000Z","1404.idaa","https://www.tiktok.com/@kumparan/video/7587345506364345620","7078852296574305307","7587546402814952199","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4ecfa8bf&x-expires=1766750400&x-signature=vPxkONOkZn%2Fo%2FpXZk8Ta1QDHiKE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ya Allah 😥,itu bukan AI kan???","0","0","2025-12-24T21:55:23.000Z","user6656119813994","https://www.tiktok.com/@kumparan/video/7587345506364345620","6761359898363216897","7587546366314890005","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8573fede3f78c3c751e0bc10884252bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=467762fc&x-expires=1766750400&x-signature=JDt1e9Fnx6up8DsXlnarMDVtJiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
